Data Table for Daily Death Trends - Washington
Date generated: Mon Nov 15 2021 12:13:45 GMT-0500 (Eastern Standard Time)
State,Date,New Deaths
Washington,Apr 14 2021,17
Washington,Apr 13 2021,11
Washington,Apr 12 2021,7
Washington,Apr 11 2021,0
Washington,Apr 10 2021,0
Washington,Apr  9 2021,6
Washington,Apr  8 2021,10
Washington,Apr  7 2021,7
Washington,Apr  6 2021,14
Washington,Apr  5 2021,7
Washington,Apr  4 2021,0
Washington,Apr  3 2021,0
Washington,Apr  2 2021,16
Washington,Apr  1 2021,15
Washington,Mar 31 2021,10
Washington,Mar 30 2021,11
Washington,Mar 29 2021,8
Washington,Mar 28 2021,0
Washington,Mar 27 2021,0
Washington,Mar 26 2021,5
Washington,Mar 25 2021,13
Washington,Mar 24 2021,14
Washington,Mar 23 2021,3
Washington,Mar 22 2021,9
Washington,Mar 21 2021,0
Washington,Mar 20 2021,0
Washington,Mar 19 2021,6
Washington,Mar 18 2021,12
Washington,Mar 17 2021,7
Washington,Mar 16 2021,14
Washington,Mar 15 2021,12
Washington,Mar 14 2021,0
Washington,Mar 13 2021,0
Washington,Mar 12 2021,16
Washington,Mar 11 2021,7
Washington,Mar 10 2021,23
Washington,Mar  9 2021,14
Washington,Mar  8 2021,22
Washington,Mar  7 2021,0
Washington,Mar  6 2021,0
Washington,Mar  5 2021,9
Washington,Mar  4 2021,20
Washington,Mar  3 2021,24
Washington,Mar  2 2021,19
Washington,Mar  1 2021,13
Washington,Feb 28 2021,0
Washington,Feb 27 2021,0
Washington,Feb 26 2021,14
Washington,Feb 25 2021,30
Washington,Feb 24 2021,31
Washington,Feb 23 2021,24
Washington,Feb 22 2021,35
Washington,Feb 21 2021,0
Washington,Feb 20 2021,0
Washington,Feb 19 2021,19
Washington,Feb 18 2021,44
Washington,Feb 17 2021,50
Washington,Feb 16 2021,34
Washington,Feb 15 2021,0
Washington,Feb 14 2021,0
Washington,Feb 13 2021,0
Washington,Feb 12 2021,42
Washington,Feb 11 2021,30
Washington,Feb 10 2021,45
Washington,Feb  9 2021,107
Washington,Feb  8 2021,2
Washington,Feb  7 2021,0
Washington,Feb  6 2021,0
Washington,Feb  5 2021,33
Washington,Feb  4 2021,28
Washington,Feb  3 2021,72
Washington,Feb  2 2021,0
Washington,Feb  1 2021,33
Washington,Jan 31 2021,1
Washington,Jan 30 2021,0
Washington,Jan 29 2021,42
Washington,Jan 28 2021,32
Washington,Jan 27 2021,44
Washington,Jan 26 2021,19
Washington,Jan 25 2021,34
Washington,Jan 24 2021,0
Washington,Jan 23 2021,0
Washington,Jan 22 2021,49
Washington,Jan 21 2021,125
Washington,Jan 20 2021,0
Washington,Jan 19 2021,37
Washington,Jan 18 2021,0
Washington,Jan 17 2021,0
Washington,Jan 16 2021,0
Washington,Jan 15 2021,27
Washington,Jan 14 2021,38
Washington,Jan 13 2021,49
Washington,Jan 12 2021,90
Washington,Jan 11 2021,0
Washington,Jan 10 2021,1
Washington,Jan  9 2021,0
Washington,Jan  8 2021,65
Washington,Jan  7 2021,29
Washington,Jan  6 2021,64
Washington,Jan  5 2021,59
Washington,Jan  4 2021,23
Washington,Jan  3 2021,0
Washington,Jan  2 2021,0
Washington,Jan  1 2021,0
Washington,Dec 31 2020,41
Washington,Dec 30 2020,51
Washington,Dec 29 2020,174
Washington,Dec 28 2020,11
Washington,Dec 27 2020,0
Washington,Dec 26 2020,0
Washington,Dec 25 2020,0
Washington,Dec 24 2020,22
Washington,Dec 23 2020,31
Washington,Dec 22 2020,25
Washington,Dec 21 2020,2
Washington,Dec 20 2020,0
Washington,Dec 19 2020,0
Washington,Dec 18 2020,0
Washington,Dec 17 2020,75
Washington,Dec 16 2020,89
Washington,Dec 15 2020,35
Washington,Dec 14 2020,39
Washington,Dec 13 2020,0
Washington,Dec 12 2020,0
Washington,Dec 11 2020,29
Washington,Dec 10 2020,0
Washington,Dec  9 2020,49
Washington,Dec  8 2020,26
Washington,Dec  7 2020,16
Washington,Dec  6 2020,0
Washington,Dec  5 2020,0
Washington,Dec  4 2020,25
Washington,Dec  3 2020,50
Washington,Dec  2 2020,45
Washington,Dec  1 2020,31
Washington,Nov 30 2020,70
Washington,Nov 29 2020,1
Washington,Nov 28 2020,0
Washington,Nov 27 2020,0
Washington,Nov 26 2020,0
Washington,Nov 25 2020,14
Washington,Nov 24 2020,35
Washington,Nov 23 2020,36
Washington,Nov 22 2020,0
Washington,Nov 21 2020,0
Washington,Nov 20 2020,16
Washington,Nov 19 2020,11
Washington,Nov 18 2020,21
Washington,Nov 17 2020,23
Washington,Nov 16 2020,29
Washington,Nov 15 2020,0
Washington,Nov 14 2020,0
Washington,Nov 13 2020,12
Washington,Nov 12 2020,25
Washington,Nov 11 2020,0
Washington,Nov 10 2020,22
Washington,Nov  9 2020,21
Washington,Nov  8 2020,0
Washington,Nov  7 2020,0
Washington,Nov  6 2020,8
Washington,Nov  5 2020,15
Washington,Nov  4 2020,16
Washington,Nov  3 2020,22
Washington,Nov  2 2020,12
Washington,Nov  1 2020,0
Washington,Oct 31 2020,0
Washington,Oct 30 2020,7
Washington,Oct 29 2020,6
Washington,Oct 28 2020,16
Washington,Oct 27 2020,16
Washington,Oct 26 2020,25
Washington,Oct 25 2020,0
Washington,Oct 24 2020,0
Washington,Oct 23 2020,7
Washington,Oct 22 2020,3
Washington,Oct 21 2020,4
Washington,Oct 20 2020,24
Washington,Oct 19 2020,19
Washington,Oct 18 2020,0
Washington,Oct 17 2020,0
Washington,Oct 16 2020,7
Washington,Oct 15 2020,11
Washington,Oct 14 2020,10
Washington,Oct 13 2020,21
Washington,Oct 12 2020,0
Washington,Oct 11 2020,0
Washington,Oct 10 2020,0
Washington,Oct  9 2020,7
Washington,Oct  8 2020,6
Washington,Oct  7 2020,12
Washington,Oct  6 2020,7
Washington,Oct  5 2020,16
Washington,Oct  4 2020,0
Washington,Oct  3 2020,0
Washington,Oct  2 2020,11
Washington,Oct  1 2020,6
Washington,Sep 30 2020,2
Washington,Sep 29 2020,24
Washington,Sep 28 2020,0
Washington,Sep 27 2020,0
Washington,Sep 26 2020,0
Washington,Sep 25 2020,20
Washington,Sep 24 2020,0
Washington,Sep 23 2020,11
Washington,Sep 22 2020,15
Washington,Sep 21 2020,18
Washington,Sep 20 2020,0
Washington,Sep 19 2020,0
Washington,Sep 18 2020,6
Washington,Sep 17 2020,11
Washington,Sep 16 2020,5
Washington,Sep 15 2020,9
Washington,Sep 14 2020,15
Washington,Sep 13 2020,0
Washington,Sep 12 2020,0
Washington,Sep 11 2020,6
Washington,Sep 10 2020,7
Washington,Sep  9 2020,25
Washington,Sep  8 2020,0
Washington,Sep  7 2020,0
Washington,Sep  6 2020,0
Washington,Sep  5 2020,0
Washington,Sep  4 2020,8
Washington,Sep  3 2020,10
Washington,Sep  2 2020,4
Washington,Sep  1 2020,16
Washington,Aug 31 2020,10
Washington,Aug 30 2020,0
Washington,Aug 29 2020,0
Washington,Aug 28 2020,15
Washington,Aug 27 2020,10
Washington,Aug 26 2020,4
Washington,Aug 25 2020,9
Washington,Aug 24 2020,4
Washington,Aug 23 2020,6
Washington,Aug 22 2020,7
Washington,Aug 21 2020,13
Washington,Aug 20 2020,15
Washington,Aug 19 2020,13
Washington,Aug 18 2020,24
Washington,Aug 17 2020,4
Washington,Aug 16 2020,15
Washington,Aug 15 2020,11
Washington,Aug 14 2020,19
Washington,Aug 13 2020,12
Washington,Aug 12 2020,8
Washington,Aug 11 2020,19
Washington,Aug 10 2020,9
Washington,Aug  9 2020,0
Washington,Aug  8 2020,16
Washington,Aug  7 2020,19
Washington,Aug  6 2020,29
Washington,Aug  5 2020,5
Washington,Aug  4 2020,19
Washington,Aug  3 2020,4
Washington,Aug  2 2020,4
Washington,Aug  1 2020,28
Washington,Jul 31 2020,0
Washington,Jul 30 2020,10
Washington,Jul 29 2020,6
Washington,Jul 28 2020,30
Washington,Jul 27 2020,17
Washington,Jul 26 2020,7
Washington,Jul 25 2020,0
Washington,Jul 24 2020,13
Washington,Jul 23 2020,14
Washington,Jul 22 2020,3
Washington,Jul 21 2020,12
Washington,Jul 20 2020,6
Washington,Jul 19 2020,3
Washington,Jul 18 2020,10
Washington,Jul 17 2020,7
Washington,Jul 16 2020,6
Washington,Jul 15 2020,17
Washington,Jul 14 2020,5
Washington,Jul 13 2020,0
Washington,Jul 12 2020,14
Washington,Jul 11 2020,0
Washington,Jul 10 2020,15
Washington,Jul  9 2020,15
Washington,Jul  8 2020,10
Washington,Jul  7 2020,14
Washington,Jul  6 2020,11
Washington,Jul  5 2020,5
Washington,Jul  4 2020,2
Washington,Jul  3 2020,10
Washington,Jul  2 2020,3
Washington,Jul  1 2020,7
Washington,Jun 30 2020,12
Washington,Jun 29 2020,10
Washington,Jun 28 2020,0
Washington,Jun 27 2020,6
Washington,Jun 26 2020,4
Washington,Jun 25 2020,16
Washington,Jun 24 2020,0
Washington,Jun 23 2020,8
Washington,Jun 22 2020,6
Washington,Jun 21 2020,5
Washington,Jun 20 2020,10
Washington,Jun 19 2020,10
Washington,Jun 18 2020,19
Washington,Jun 17 2020,0
Washington,Jun 16 2020,10
Washington,Jun 15 2020,4
Washington,Jun 14 2020,4
Washington,Jun 13 2020,9
Washington,Jun 12 2020,10
Washington,Jun 11 2020,4
Washington,Jun 10 2020,14
Washington,Jun  9 2020,15
Washington,Jun  8 2020,2
Washington,Jun  7 2020,6
Washington,Jun  6 2020,4
Washington,Jun  5 2020,11
Washington,Jun  4 2020,3
Washington,Jun  3 2020,6
Washington,Jun  2 2020,5
Washington,Jun  1 2020,6
Washington,May 31 2020,0
Washington,May 30 2020,7
Washington,May 29 2020,5
Washington,May 28 2020,11
Washington,May 27 2020,17
Washington,May 26 2020,8
Washington,May 25 2020,9
Washington,May 24 2020,4
Washington,May 23 2020,7
Washington,May 22 2020,6
Washington,May 21 2020,7
Washington,May 20 2020,6
Washington,May 19 2020,29
Washington,May 18 2020,1
Washington,May 17 2020,1
Washington,May 16 2020,8
Washington,May 15 2020,9
Washington,May 14 2020,8
Washington,May 13 2020,13
Washington,May 12 2020,17
Washington,May 11 2020,14
Washington,May 10 2020,10
Washington,May  9 2020,16
Washington,May  8 2020,14
Washington,May  7 2020,21
Washington,May  6 2020,8
Washington,May  5 2020,21
Washington,May  4 2020,7
Washington,May  3 2020,4
Washington,May  2 2020,6
Washington,May  1 2020,10
Washington,Apr 30 2020,13
Washington,Apr 29 2020,15
Washington,Apr 28 2020,21
Washington,Apr 27 2020,16
Washington,Apr 26 2020,11
Washington,Apr 25 2020,15
Washington,Apr 24 2020,12
Washington,Apr 23 2020,19
Washington,Apr 22 2020,10
Washington,Apr 21 2020,30
Washington,Apr 20 2020,17
Washington,Apr 19 2020,11
Washington,Apr 18 2020,21
Washington,Apr 17 2020,20
Washington,Apr 16 2020,16
Washington,Apr 15 2020,21
Washington,Apr 14 2020,38
Washington,Apr 13 2020,0
Washington,Apr 12 2020,17
Washington,Apr 11 2020,16
Washington,Apr 10 2020,30
Washington,Apr  9 2020,25
Washington,Apr  8 2020,26
Washington,Apr  7 2020,23
Washington,Apr  6 2020,34
Washington,Apr  5 2020,27
Washington,Apr  4 2020,26
Washington,Apr  3 2020,23
Washington,Apr  2 2020,15
Washington,Apr  1 2020,51
Washington,Mar 31 2020,0
Washington,Mar 30 2020,6
Washington,Mar 29 2020,0
Washington,Mar 28 2020,14
Washington,Mar 27 2020,28
Washington,Mar 26 2020,15
Washington,Mar 25 2020,9
Washington,Mar 24 2020,13
Washington,Mar 23 2020,15
Washington,Mar 22 2020,1
Washington,Mar 21 2020,11
Washington,Mar 20 2020,9
Washington,Mar 19 2020,8
Washington,Mar 18 2020,19
Washington,Mar 17 2020,5
Washington,Mar 16 2020,0
Washington,Mar 15 2020,2
Washington,Mar 14 2020,3
Washington,Mar 13 2020,6
Washington,Mar 12 2020,2
Washington,Mar 11 2020,5
Washington,Mar 10 2020,3
Washington,Mar  9 2020,3
Washington,Mar  8 2020,2
Washington,Mar  7 2020,5
Washington,Mar  6 2020,1
Washington,Mar  5 2020,0
Washington,Mar  4 2020,1
Washington,Mar  3 2020,3
Washington,Mar  2 2020,5
Washington,Mar  1 2020,0
Washington,Feb 29 2020,1
Washington,Feb 28 2020,0
Washington,Feb 27 2020,0
Washington,Feb 26 2020,0
Washington,Feb 25 2020,0
Washington,Feb 24 2020,0
Washington,Feb 23 2020,0
Washington,Feb 22 2020,0
Washington,Feb 21 2020,0
Washington,Feb 20 2020,0
Washington,Feb 19 2020,0
Washington,Feb 18 2020,0
Washington,Feb 17 2020,0
Washington,Feb 16 2020,0
Washington,Feb 15 2020,0
Washington,Feb 14 2020,0
Washington,Feb 13 2020,0
Washington,Feb 12 2020,0
Washington,Feb 11 2020,0
Washington,Feb 10 2020,0
Washington,Feb  9 2020,0
Washington,Feb  8 2020,0
Washington,Feb  7 2020,0
Washington,Feb  6 2020,0
Washington,Feb  5 2020,0
Washington,Feb  4 2020,0
Washington,Feb  3 2020,0
Washington,Feb  2 2020,0
Washington,Feb  1 2020,0
Washington,Jan 31 2020,0
Washington,Jan 30 2020,0
Washington,Jan 29 2020,0
Washington,Jan 28 2020,0
Washington,Jan 27 2020,0
Washington,Jan 26 2020,0
Washington,Jan 25 2020,0
Washington,Jan 24 2020,0
Washington,Jan 23 2020,0
